year,month,day,date,latitude,longitude,zon_winds,mer_winds,humidity,air_temp,ss_temp
95,2,20,950220,7.95,-155.01,-5.4,-5.6,79.3,27.05,27.53
95,2,21,950221,7.95,-155.02,-6.5,-4.2,81.8,26.81,27.51
95,2,22,950222,7.95,-155.01,-6.0,-4.9,81.0,27.05,27.49
95,2,23,950223,7.95,-155.01,-5.8,-2.2,86.9,25.94,27.5
95,2,24,950224,7.94,-155.01,-6.8,-3.9,86.5,26.89,27.49
95,2,25,950225,7.95,-155.01,-6.7,-6.0,84.4,27.17,27.47
95,2,26,950226,7.95,-155.0,-6.6,-5.4,85.6,26.97,27.44
95,2,27,950227,7.95,-155.01,-6.6,-3.9,81.4,27.29,27.46
95,2,28,950228,7.95,-155.01,-5.9,-5.9,83.1,27.21,27.53
95,3,1,950301,7.96,-155.0,-5.5,-1.4,83.1,27.29,27.53
95,3,2,950302,7.96,-155.01,-4.8,-0.7,84.4,27.44,27.75
95,3,3,950303,7.95,-155.01,-2.4,-4.7,86.9,27.09,27.72
95,3,4,950304,7.96,-155.02,-3.5,-0.5,86.0,27.29,27.81
95,3,5,950305,7.95,-155.0,-4.5,1.1,85.6,27.6,28.15
95,3,6,950306,7.95,-155.01,-7.3,-3.2,84.8,27.8,27.91
95,3,7,950307,7.96,-155.0,-7.0,-1.0,84.4,28.03,28.08
95,3,8,950308,7.95,-155.01,-6.9,-2.8,82.2,28.03,28.14
95,3,9,950309,7.96,-155.01,-3.2,-6.8,84.8,27.64,28.1
95,3,10,950310,7.94,-155.02,-6.0,-3.6,87.7,26.97,28.03
95,3,11,950311,7.96,-155.01,-4.7,-1.6,87.7,26.97,27.97
95,3,12,950312,7.95,-155.01,-6.7,-1.8,86.0,27.8,28.02
95,3,13,950313,7.96,-155.01,-6.2,-3.6,86.0,27.8,28.06
95,3,14,950314,7.95,-155.01,-7.3,-5.5,81.0,28.03,28.03
95,3,15,950315,7.95,-155.01,-6.7,-5.6,76.8,27.88,27.98
95,3,16,950316,7.95,-155.02,-6.1,-7.1,75.1,27.6,27.92
95,3,17,950317,7.95,-155.01,-4.2,-6.8,75.5,27.48,27.92
95,3,18,950318,7.96,-155.01,-4.9,-3.2,74.6,27.48,27.98
95,3,19,950319,7.95,-155.01,-6.6,-3.5,70.8,27.48,27.94
95,3,20,950320,7.96,-155.01,-5.6,-4.9,77.2,27.52,27.94
95,3,21,950321,7.95,-155.01,-6.2,-4.0,83.1,27.05,27.95
95,3,22,950322,7.95,-155.01,-6.8,-3.5,78.4,27.6,27.93
95,3,23,950323,7.95,-155.01,-5.4,-2.7,81.8,27.6,28.0
95,3,24,950324,7.95,-155.01,-5.7,-4.5,83.5,27.6,28.01
95,3,25,950325,7.95,-155.0,-6.6,-5.4,82.2,27.76,27.99
95,3,26,950326,7.96,-155.01,-5.9,-2.8,82.7,27.68,27.98
95,3,27,950327,7.95,-155.01,-7.0,-5.3,81.0,27.68,27.93
95,3,28,950328,7.96,-155.01,-5.3,-5.8,79.7,27.44,27.92
95,3,29,950329,7.96,-155.01,-6.5,-5.6,84.4,27.05,27.9
95,3,30,950330,7.95,-155.01,-6.4,-6.4,82.2,27.6,27.87
95,3,31,950331,7.96,-155.02,-6.2,-6.3,84.4,27.4,27.89
95,4,1,950401,7.95,-155.01,-6.9,-4.5,89.0,27.13,27.88
95,4,2,950402,7.95,-155.01,-5.2,-4.0,84.8,27.72,27.84
95,4,3,950403,7.95,-155.02,-5.3,-6.0,82.2,27.72,27.85
95,4,4,950404,7.95,-155.0,-4.4,-6.8,83.5,27.72,27.88
95,4,5,950405,7.95,-155.01,-5.5,-7.2,86.9,27.4,27.85
95,4,6,950406,7.96,-155.01,,,,,
95,4,7,950407,8.0,-155.0,,,,,
95,4,8,950408,8.0,-154.99,-7.7,-2.9,90.0,26.89,27.82
95,4,9,950409,8.0,-154.99,-5.6,-3.9,87.6,27.33,27.81
95,4,10,950410,8.01,-154.99,-7.2,-4.0,89.6,27.57,27.86
95,4,11,950411,8.0,-154.99,-7.2,-5.2,85.6,27.65,27.81
95,4,12,950412,8.01,-155.0,-6.4,-3.9,90.8,26.93,27.8
95,4,13,950413,8.0,-154.99,-6.0,-5.6,86.8,26.73,27.74
95,4,14,950414,8.01,-154.99,-7.0,-5.1,79.1,27.57,27.7
95,4,15,950415,8.0,-154.99,-6.3,-7.4,84.7,27.01,27.74
95,4,16,950416,8.0,-154.99,-7.0,-6.7,86.0,26.85,27.72
95,4,17,950417,8.0,-155.0,-7.2,-5.2,87.6,27.09,27.73
95,4,18,950418,8.0,-154.99,-9.0,-3.9,87.6,27.29,27.74
95,4,19,950419,8.01,-154.99,-8.9,-5.6,87.2,27.29,27.75
95,4,20,950420,8.01,-154.99,-6.3,-6.0,83.9,27.49,27.75
95,4,21,950421,8.0,-154.98,-5.0,-5.6,87.6,27.33,27.79
95,4,22,950422,8.0,-154.99,-5.3,-4.8,90.4,27.21,27.83
95,4,23,950423,8.0,-154.99,-6.0,-5.6,84.7,27.73,27.9
95,4,24,950424,8.0,-154.99,-3.9,-3.6,91.2,26.97,27.91
95,4,25,950425,8.0,-154.99,-2.5,-0.5,90.4,27.05,27.93
95,4,26,950426,8.01,-154.99,-2.8,0.0,87.6,27.01,27.98
95,4,27,950427,8.0,-154.99,-2.6,-1.5,84.3,27.49,27.95
95,4,28,950428,8.0,-154.99,-3.1,-1.9,85.6,27.73,28.22
95,4,29,950429,8.0,-154.99,-2.7,-3.6,86.8,27.93,28.44
95,4,30,950430,8.0,-154.98,-4.1,-5.2,87.6,27.65,28.33
95,5,1,950501,8.0,-154.99,-4.3,-3.7,83.1,27.57,28.22
95,5,2,950502,8.01,-154.98,-1.4,0.5,87.6,26.97,28.2
95,5,3,950503,8.0,-154.98,-4.1,-4.6,85.1,27.25,28.09
95,5,4,950504,7.99,-154.99,-6.3,-6.0,81.5,28.17,28.12
95,5,5,950505,8.01,-154.98,-6.1,-5.3,85.3,27.57,28.11
95,5,6,950506,8.0,-154.98,,,,27.57,28.14
95,5,7,950507,8.0,-154.99,-5.1,-3.0,89.2,27.61,28.21
95,5,8,950508,8.0,-154.99,-6.2,-2.3,88.8,27.49,28.21
95,5,9,950509,8.0,-154.98,-5.1,-3.6,88.4,27.41,28.17
95,5,10,950510,8.0,-154.99,-5.7,-6.1,82.7,27.89,28.09
95,5,11,950511,8.0,-154.99,-7.6,-3.5,93.7,26.57,28.06
95,5,12,950512,8.0,-154.98,-6.5,-6.0,87.2,27.69,28.11
95,5,13,950513,8.01,-154.99,-7.1,-3.0,89.2,27.65,28.23
95,5,14,950514,7.99,-154.99,-6.3,-6.2,83.1,28.05,28.24
95,5,15,950515,8.0,-154.99,-4.7,-5.1,82.7,28.05,28.22
95,5,16,950516,8.0,-154.98,-6.0,-5.0,82.7,27.97,28.27
95,5,17,950517,8.0,-154.98,-6.2,-3.6,85.6,28.09,28.35
95,5,18,950518,8.01,-154.99,-7.5,-0.3,84.7,28.21,28.35
95,5,19,950519,8.0,-154.99,-3.4,0.1,79.9,28.17,28.5
95,5,20,950520,8.0,-154.98,-2.6,-4.6,78.7,27.97,28.53
95,5,21,950521,8.0,-154.99,-3.8,-2.8,80.3,27.85,28.53
95,5,22,950522,8.01,-154.98,-3.4,-1.4,81.5,27.85,28.62
95,5,23,950523,8.0,-154.98,-6.4,-3.9,84.3,28.25,28.57
95,5,24,950524,8.0,-154.99,-6.4,-5.4,81.1,28.13,28.4
95,5,25,950525,8.0,-154.99,-3.3,-3.7,81.1,27.69,28.45
95,5,26,950526,8.01,-154.99,-4.0,-4.0,86.8,27.49,28.49
95,5,27,950527,8.0,-154.99,-5.3,-3.1,83.9,27.93,28.26
95,5,28,950528,8.0,-154.98,-1.6,0.0,86.0,26.89,28.22
95,5,29,950529,8.01,-154.99,-4.8,-2.4,82.3,28.17,28.51
95,5,30,950530,8.0,-154.99,-3.5,-4.9,87.6,27.45,28.3
95,5,31,950531,8.0,-154.99,-6.5,-6.2,82.7,27.85,28.22
95,6,1,950601,8.01,-154.99,-6.9,-1.6,87.6,27.41,28.13
95,6,2,950602,8.01,-154.99,-4.4,-3.9,94.1,26.06,28.25
95,6,3,950603,8.01,-154.99,-1.9,0.8,88.8,26.65,27.98
95,6,4,950604,8.0,-154.99,-4.1,0.0,92.5,26.02,28.16
95,6,5,950605,8.01,-154.99,-3.8,-2.6,86.0,27.33,28.23
95,6,6,950606,8.01,-155.05,-6.9,-2.0,86.0,27.49,28.21
95,6,7,950607,8.01,-155.05,-4.8,-3.8,88.4,27.49,28.22
95,6,8,950608,8.02,-155.09,-3.0,0.3,91.2,26.81,28.11
95,6,9,950609,8.08,-155.08,0.8,-1.3,88.4,26.3,28.07
95,6,10,950610,8.07,-155.03,-3.3,-3.9,83.9,27.81,28.15
95,6,11,950611,8.03,-155.04,-3.0,-2.1,85.6,25.7,27.97
95,6,12,950612,8.11,-155.05,,,,27.41,28.15
95,6,13,950613,8.1,-154.98,-5.5,-4.5,81.9,27.97,28.16
95,6,14,950614,8.1,-155.0,-4.2,-4.3,82.3,27.89,28.22
95,6,15,950615,8.12,-155.01,-4.2,-1.2,87.2,28.01,28.17
95,6,16,950616,8.13,-154.93,-5.0,-2.3,88.8,27.93,28.1
95,6,17,950617,8.12,-154.92,-6.9,-1.6,86.8,28.09,28.12
95,6,18,950618,8.15,-154.9,-6.7,-4.7,84.3,28.37,28.23
95,6,19,950619,8.18,-154.86,-6.6,-4.1,90.0,27.73,28.34
95,6,20,950620,8.17,-154.82,-6.0,-5.0,87.6,27.93,28.35
95,6,21,950621,8.18,-154.82,-4.7,-6.3,84.3,28.13,28.37
95,6,22,950622,8.17,-154.75,-0.3,-3.0,87.6,26.89,28.29
95,6,23,950623,8.15,-154.69,-3.8,-1.1,85.1,27.57,28.28
95,6,24,950624,8.15,-154.65,-2.9,2.2,82.7,27.93,28.22
95,6,25,950625,8.16,-154.59,-3.0,-1.0,83.5,27.85,28.55
95,6,26,950626,8.15,-154.49,-5.4,-2.3,84.3,27.97,28.54
95,6,27,950627,8.13,-154.45,-4.7,-4.8,81.9,28.21,28.43
95,6,28,950628,8.16,-154.41,-4.3,-2.1,86.8,27.53,28.58
95,6,29,950629,8.17,-154.34,-0.9,-0.4,85.6,26.85,28.52
95,6,30,950630,8.17,-154.27,-1.2,-3.5,84.7,27.09,28.64
95,7,1,950701,8.16,-154.24,-2.0,-3.5,89.2,26.45,28.66
95,7,2,950702,8.18,-154.24,-3.0,-1.0,86.4,27.25,28.57
95,7,3,950703,8.23,-154.18,-2.9,3.0,86.0,27.29,28.71
95,7,4,950704,8.28,-154.11,-3.3,1.8,83.1,27.77,28.44
95,7,5,950705,8.28,-154.12,-6.1,-3.0,84.7,28.09,28.43
95,7,6,950706,8.35,-154.15,-6.7,-4.3,86.4,28.17,28.48
95,7,7,950707,8.4,-154.16,-1.2,0.2,92.9,25.98,28.29
95,7,8,950708,8.45,-154.03,-2.4,-1.2,91.1,26.41,28.13
95,7,9,950709,8.43,-154.0,,,,26.89,28.35
95,7,10,950710,8.45,-154.05,-3.2,3.5,89.2,26.41,28.28
95,7,11,950711,8.56,-153.96,1.9,0.2,88.4,26.45,28.11
95,7,12,950712,8.53,-153.88,-4.3,-1.6,87.2,26.61,28.15
95,7,13,950713,8.59,-153.93,-3.9,-0.7,85.6,27.21,28.42
95,7,14,950714,8.68,-153.87,-1.9,5.1,84.7,27.13,28.11
95,7,15,950715,8.71,-153.82,-2.4,-2.8,80.7,27.09,28.08
95,7,16,950716,8.73,-153.84,-3.7,-0.5,79.1,27.81,28.22
95,7,17,950717,8.78,-153.83,-4.7,-1.6,83.9,27.65,28.29
95,7,18,950718,8.81,-153.83,-3.4,0.1,86.8,26.89,28.21
95,7,19,950719,8.86,-153.82,-2.7,-0.4,88.4,26.53,28.14
95,7,20,950720,8.89,-153.79,-2.4,-4.3,85.1,27.69,28.19
95,7,21,950721,8.87,-153.82,-4.8,-1.3,84.3,27.93,28.27
95,7,22,950722,8.93,-153.87,-4.8,-1.1,86.0,27.65,28.34
95,7,23,950723,8.97,-153.84,-5.0,0.2,89.6,26.49,28.36
95,7,24,950724,8.98,-153.86,-6.5,-0.2,86.0,27.13,28.19
96,1,1,960101,7.97,-154.99,-1.9,1.2,86.1,24.85,27.4
96,1,2,960102,7.98,-155.0,-2.4,-0.3,86.9,25.37,27.36
96,1,3,960103,7.97,-154.99,-5.9,-2.3,84.8,26.2,27.48
96,1,4,960104,7.97,-155.0,-6.0,0.8,87.4,25.41,27.43
96,1,5,960105,7.98,-155.0,-2.8,-0.2,78.0,26.59,27.35
96,1,6,960106,7.97,-155.0,-4.8,0.6,83.5,25.41,27.26
96,1,7,960107,7.97,-154.99,-5.5,0.5,83.1,25.17,27.2
96,1,8,960108,7.96,-155.01,-7.0,-3.0,80.5,26.0,27.25
96,1,9,960109,7.97,-154.99,-7.5,-3.5,79.3,26.63,27.33
96,1,10,960110,7.97,-154.99,-6.1,-1.3,79.7,26.79,27.42
96,1,11,960111,7.97,-155.0,-6.8,-1.7,78.7,26.2,27.54
96,1,12,960112,7.97,-154.99,,,,26.75,27.39
96,1,13,960113,7.97,-154.99,-6.5,-2.6,82.2,26.08,27.37
96,1,14,960114,7.97,-155.0,-6.8,-2.8,79.3,26.83,27.4
96,1,15,960115,7.97,-154.99,-6.3,-4.1,78.4,26.75,27.45
96,1,16,960116,7.97,-154.99,-5.4,-5.9,72.9,26.71,27.45
96,1,17,960117,7.97,-155.0,-6.2,-0.2,80.1,25.41,27.31
96,1,18,960118,7.97,-154.99,-6.2,-0.6,76.3,26.39,27.36
96,1,19,960119,7.97,-155.0,-7.6,-3.1,77.1,26.79,27.31
96,1,20,960120,7.97,-155.0,-8.3,-2.5,83.5,26.43,27.3
96,1,21,960121,7.97,-154.99,-6.9,-1.4,83.9,26.31,27.34
96,1,22,960122,7.97,-154.99,-8.4,-4.6,77.6,26.95,27.35
96,1,23,960123,7.97,-155.0,-7.5,-5.1,77.6,26.83,27.35
96,1,24,960124,7.97,-154.99,-6.8,-2.8,78.8,26.83,27.41
96,1,25,960125,7.97,-155.0,-7.4,-0.5,83.5,26.31,27.44
96,1,26,960126,7.98,-154.99,-7.9,0.4,80.5,26.91,27.4
96,1,27,960127,7.97,-155.0,-5.4,-3.0,89.1,25.01,27.32
96,1,28,960128,7.98,-155.0,-5.2,0.6,80.5,26.0,27.32
96,1,29,960129,7.97,-154.99,-3.9,0.8,81.6,25.21,27.41
96,1,30,960130,7.97,-155.0,,,,25.33,27.31
96,1,31,960131,7.97,-154.99,-2.4,2.0,81.4,25.88,27.48
96,2,1,960201,7.98,-155.0,-2.7,1.3,74.2,26.71,27.6
96,2,2,960202,7.97,-155.0,-3.4,-3.0,77.1,26.79,27.6
96,2,3,960203,7.97,-154.99,-5.8,-1.7,80.1,26.63,27.55
96,2,4,960204,7.98,-155.0,-7.9,-2.2,81.4,26.75,27.58
96,2,5,960205,7.97,-155.0,-8.7,-2.1,82.7,26.83,27.57
96,2,6,960206,7.95,-155.0,-9.0,-3.0,81.4,26.43,27.58
96,2,7,960207,7.97,-155.0,-8.2,-4.2,76.7,27.03,27.56
96,2,8,960208,7.98,-155.0,-8.4,-5.8,78.8,26.71,27.55
96,2,9,960209,7.97,-155.0,-7.0,-5.8,77.1,26.83,27.44
96,2,10,960210,7.97,-155.0,-5.7,-5.4,79.7,26.79,27.48
96,2,11,960211,7.97,-155.0,-2.8,-0.6,86.5,24.89,27.43
96,2,12,960212,7.97,-155.0,-3.6,-0.7,84.8,24.93,27.34
96,2,13,960213,7.97,-155.0,-4.9,-6.6,81.8,25.92,27.39
96,2,14,960214,7.97,-155.0,-6.2,-7.1,78.8,26.08,27.3
96,2,15,960215,7.98,-154.99,-7.5,-3.5,83.5,25.64,27.31
96,2,16,960216,7.97,-155.0,-8.6,-4.5,81.8,26.39,27.25
96,2,17,960217,7.97,-155.0,-8.8,-5.7,80.5,26.91,27.23
96,2,18,960218,7.98,-154.99,-7.3,-4.9,81.8,26.87,27.26
96,2,19,960219,7.97,-154.99,-6.3,-6.1,81.8,26.91,27.29
96,2,20,960220,7.97,-154.99,-6.4,-5.5,80.5,26.71,27.23
96,2,21,960221,7.97,-154.99,-6.8,-3.4,87.4,25.76,27.25
96,2,22,960222,7.97,-155.0,-6.6,-5.9,80.1,26.59,27.28
96,2,23,960223,7.97,-155.0,-4.7,-5.0,81.0,26.55,27.26
96,2,24,960224,7.97,-154.99,-6.1,-0.9,81.0,26.51,27.3
96,2,25,960225,7.97,-154.99,-3.8,-0.2,81.8,26.35,27.37
96,2,26,960226,7.97,-154.99,-4.6,-0.6,83.9,26.35,27.38
96,2,27,960227,7.97,-155.0,,,,25.88,27.36
96,2,28,960228,7.97,-154.99,-2.3,-0.9,86.1,25.21,27.38
96,2,29,960229,7.97,-155.01,-4.9,-2.7,83.1,26.08,27.36
96,3,1,960301,7.97,-155.0,-7.3,-2.3,82.7,26.71,27.39
96,3,2,960302,7.97,-155.0,-9.8,-3.1,81.8,26.79,27.39
96,3,3,960303,7.98,-155.0,-8.7,0.2,80.5,27.06,27.4
96,3,4,960304,7.97,-155.0,-1.4,1.7,83.9,26.35,27.46
96,3,5,960305,7.97,-155.0,-3.3,0.3,80.5,26.55,27.52
96,3,6,960306,7.97,-155.0,-4.8,-2.9,79.7,26.59,27.67
96,3,7,960307,7.97,-155.0,-4.0,-4.9,79.3,26.79,27.59
96,3,8,960308,7.97,-155.0,-5.5,-6.3,79.7,26.91,27.57
96,3,9,960309,7.97,-155.0,-7.6,-5.5,78.0,26.95,27.56
96,3,10,960310,7.97,-155.01,-8.5,-3.7,75.0,27.03,27.54
96,3,11,960311,7.97,-155.0,-7.9,-4.8,78.4,26.91,27.54
96,3,12,960312,7.97,-155.0,-6.8,-5.8,76.3,26.75,27.48
96,3,13,960313,7.97,-154.99,-7.2,-4.6,72.9,26.71,27.43
96,3,14,960314,7.97,-155.01,-6.4,-5.7,75.0,26.67,27.49
96,3,15,960315,7.97,-154.99,-7.8,-4.2,77.1,26.79,27.45
96,3,16,960316,7.97,-155.01,-7.4,-2.9,78.4,26.43,27.48
96,3,17,960317,7.97,-155.0,-8.2,-5.8,78.0,26.51,27.39
96,3,18,960318,7.97,-155.0,-8.0,-5.4,75.0,26.63,27.33
96,3,19,960319,7.97,-155.0,-7.3,-4.9,83.1,25.84,27.2
96,3,20,960320,7.97,-155.0,-8.3,-3.8,81.0,26.59,27.13
96,3,21,960321,7.97,-155.0,-7.2,-1.7,82.7,26.71,27.13
96,3,22,960322,7.97,-155.0,-5.8,-0.1,83.1,26.91,27.22
96,3,23,960323,7.97,-155.0,-5.1,-4.1,81.0,26.83,27.36
96,3,24,960324,7.97,-155.0,-6.1,-5.1,77.6,26.71,27.35
96,3,25,960325,7.98,-155.0,-6.9,-4.0,78.4,26.43,27.33
96,3,26,960326,7.97,-155.0,-6.1,-3.5,82.7,26.83,27.41
96,3,27,960327,7.97,-154.99,-5.7,1.3,81.8,26.87,27.51
96,3,28,960328,7.97,-155.0,-5.4,-3.4,82.2,26.91,27.52
96,3,29,960329,7.97,-155.01,-7.9,-4.8,78.4,26.95,27.43
96,3,30,960330,7.97,-155.0,-6.6,-4.1,77.1,26.91,27.36
96,3,31,960331,7.98,-155.0,-5.3,-5.1,81.4,26.83,27.4
96,4,1,960401,7.98,-155.0,-7.3,-3.5,82.2,26.99,27.4
96,4,2,960402,7.97,-155.0,-7.1,-3.6,84.8,26.71,27.59
96,4,3,960403,7.97,-155.0,-6.5,-4.9,81.8,26.99,27.55
96,4,4,960404,7.97,-155.0,-7.6,-4.5,76.7,27.1,27.54
96,4,5,960405,7.97,-154.99,-6.5,-3.9,74.6,27.1,27.59
96,4,6,960406,7.97,-155.0,-6.3,-4.1,75.9,27.06,27.62
96,4,7,960407,7.97,-155.01,-5.4,-5.7,78.0,26.91,27.54
96,4,8,960408,7.97,-154.99,-7.3,-6.2,71.6,26.83,27.59
96,4,9,960409,7.97,-155.0,-6.8,-5.8,74.2,26.63,27.56
96,4,10,960410,7.97,-155.0,-6.8,-6.0,78.4,26.55,27.5
96,4,11,960411,7.97,-155.0,-7.7,-5.3,83.1,26.71,27.51
96,4,12,960412,7.97,-154.99,,,,26.91,27.48
96,4,13,960413,7.97,-155.01,-6.0,-5.6,76.3,26.79,27.47
96,4,14,960414,7.97,-155.0,-6.0,-4.6,77.6,26.79,27.52
96,4,15,960415,7.96,-155.01,-6.2,-5.9,77.6,26.63,27.57
96,4,16,960416,7.97,-155.0,-6.1,-4.9,83.5,26.47,27.58
96,4,17,960417,7.97,-155.0,-7.7,-6.1,81.4,26.63,27.57
96,4,18,960418,7.97,-155.0,-7.7,-4.9,78.0,26.83,27.54
96,4,19,960419,7.97,-155.0,-6.9,-5.4,76.3,26.79,27.49
96,4,20,960420,7.97,-155.0,-5.7,-4.0,79.3,25.96,27.42
96,4,21,960421,7.97,-155.0,-7.0,-6.0,77.6,26.59,27.4
96,4,22,960422,7.98,-155.0,-7.2,-4.3,76.7,26.71,27.41
96,4,23,960423,7.97,-155.0,-7.8,-5.5,85.2,26.08,27.43
96,4,24,960424,7.97,-155.0,-7.1,-4.0,84.8,26.43,27.36
96,4,25,960425,7.97,-155.01,-8.0,-5.8,79.3,26.91,27.35
96,4,26,960426,7.97,-155.0,-7.2,-4.3,80.5,26.75,27.35
96,4,27,960427,7.97,-155.0,-6.9,-4.8,83.1,26.24,27.3
96,4,28,960428,7.97,-155.01,-5.1,-2.1,83.5,26.16,27.29
96,4,29,960429,7.97,-154.99,-6.0,-4.3,84.4,26.71,27.43
96,4,30,960430,7.97,-155.0,-5.3,-3.9,80.5,26.71,27.46
96,5,1,960501,7.97,-155.0,-5.0,-4.5,83.5,26.75,27.49
96,5,2,960502,7.97,-155.0,-6.9,-2.2,90.8,25.37,27.44
96,5,3,960503,7.98,-155.01,-5.1,0.0,87.8,25.41,27.26
96,5,4,960504,7.97,-155.0,-3.8,-4.7,85.6,26.12,27.17
96,5,5,960505,7.97,-155.0,-4.9,-3.9,83.1,26.67,27.24
96,5,6,960506,7.97,-155.0,-6.5,-2.6,83.5,26.83,27.35
96,5,7,960507,7.96,-155.0,-6.0,-3.1,87.4,26.59,27.51
96,5,8,960508,7.97,-155.0,-6.8,-3.2,85.6,27.06,27.55
96,5,9,960509,7.98,-155.01,-6.3,-4.1,84.8,27.18,27.56
96,5,10,960510,7.97,-154.99,-4.6,-3.0,83.5,27.03,27.64
96,5,11,960511,7.97,-155.0,-4.5,-2.8,83.9,26.31,27.74
96,5,12,960512,7.97,-155.01,-6.2,-4.1,81.0,27.1,27.7
96,5,13,960513,7.97,-155.01,-6.4,-5.7,79.3,27.06,27.66
96,5,14,960514,7.98,-155.0,-6.4,-5.9,82.7,27.06,27.6
96,5,15,960515,7.97,-154.99,-5.3,-6.3,80.1,27.03,27.66
96,5,16,960516,7.97,-155.0,-6.2,-4.7,77.6,26.99,27.58
96,5,17,960517,7.98,-155.01,-7.0,-4.4,85.2,26.35,27.62
96,5,18,960518,7.97,-155.0,-6.1,-4.9,83.9,26.75,27.63
96,5,19,960519,7.97,-155.0,-6.4,-5.7,78.4,27.06,27.63
96,5,20,960520,7.97,-155.01,-4.9,-1.1,84.8,26.43,27.63
96,5,21,960521,7.97,-155.0,-5.2,-4.3,81.8,26.51,27.6
96,5,22,960522,7.97,-155.0,-6.1,-4.9,75.9,26.87,27.62
96,5,23,960523,7.97,-155.01,-6.9,-4.8,82.2,26.79,27.63
96,5,24,960524,7.97,-155.0,-7.6,-5.5,85.2,26.59,27.61
96,5,25,960525,7.97,-155.0,-6.7,-5.0,75.9,26.83,27.53
96,5,26,960526,7.97,-155.0,-6.0,-4.2,72.9,26.71,27.51
96,5,27,960527,7.97,-155.0,-5.1,-5.3,77.6,26.79,27.52
96,5,28,960528,7.97,-155.0,-5.5,-4.0,83.9,26.35,27.54
96,5,29,960529,7.97,-155.01,-4.9,-1.1,88.2,25.37,27.5
96,5,30,960530,7.97,-155.0,-7.3,-2.5,83.1,26.28,27.47
96,5,31,960531,7.97,-155.0,-7.1,-5.0,76.3,26.79,27.49
96,6,1,960601,7.97,-155.0,-5.8,-6.0,80.1,26.59,27.52
96,6,2,960602,7.97,-155.0,-6.2,-2.7,89.1,25.8,27.46
96,6,3,960603,7.97,-155.0,-3.8,-0.6,79.7,27.1,27.57
96,6,4,960604,7.97,-154.99,-4.9,-5.1,82.2,26.55,27.64
96,6,5,960605,7.98,-155.01,-7.1,-4.8,78.8,26.79,27.56
96,6,6,960606,7.97,-154.99,-3.9,0.4,86.1,26.0,27.61
96,6,7,960607,7.97,-155.0,-6.4,-3.1,86.5,26.39,27.67
96,6,8,960608,7.97,-155.0,-6.9,-3.8,82.7,26.75,27.62
96,6,9,960609,7.98,-155.01,-3.4,-0.5,79.3,26.63,27.7
96,6,10,960610,7.98,-155.0,-5.2,-3.3,81.8,27.06,27.85
96,6,11,960611,7.97,-155.0,-7.7,-4.9,81.8,27.18,27.81
96,6,12,960612,7.97,-155.02,-6.8,-1.6,87.4,26.04,27.76
96,6,13,960613,7.97,-154.99,-6.0,-4.2,88.6,26.16,27.87
96,6,14,960614,7.97,-154.99,-6.7,-2.0,85.6,26.95,27.87
96,6,15,960615,7.97,-154.99,-5.0,-1.7,84.8,26.63,27.94
96,6,16,960616,7.97,-154.99,-2.7,1.5,89.9,25.01,27.86
96,6,17,960617,7.97,-154.99,-2.3,-0.1,81.0,26.28,27.85
96,6,18,960618,7.97,-155.0,-6.4,-4.5,80.1,27.14,27.9
96,6,19,960619,7.97,-155.0,-6.4,-4.5,78.8,27.18,27.9
96,6,20,960620,7.97,-154.99,-4.0,-3.5,83.5,26.55,27.92
96,6,21,960621,7.97,-154.99,-5.9,-4.0,82.7,27.03,27.96
96,6,22,960622,7.97,-155.0,-4.7,-2.7,83.5,26.47,27.87
96,6,23,960623,7.97,-154.99,-4.4,-3.4,81.0,26.91,27.95
96,6,24,960624,7.97,-155.0,-5.1,-4.1,77.6,27.03,27.94
96,6,25,960625,7.97,-155.0,-5.4,-2.8,78.4,27.26,28.01
96,6,26,960626,7.97,-154.99,0.6,-1.8,87.4,25.64,28.02
96,6,27,960627,7.97,-154.99,-4.5,-4.0,82.2,26.28,27.89
96,6,28,960628,7.97,-154.99,-2.7,-2.9,77.6,26.75,27.95
96,6,29,960629,7.97,-155.0,-2.2,-4.8,77.1,26.83,28.07
96,6,30,960630,7.97,-155.0,-1.7,-1.6,73.3,26.63,28.07
96,7,1,960701,7.97,-154.99,-3.0,-2.0,77.1,26.83,28.12
96,7,2,960702,7.97,-154.99,-3.3,-1.3,74.6,27.14,28.34
96,7,3,960703,7.97,-154.99,-3.6,-1.7,75.9,27.14,28.26
96,7,4,960704,7.97,-154.99,-3.4,-1.7,76.7,27.1,28.27
96,7,5,960705,7.97,-154.99,-5.0,-3.3,81.0,27.03,28.23
96,7,6,960706,7.97,-155.0,-6.5,-3.7,82.7,26.91,28.15
96,7,7,960707,7.97,-155.0,-3.9,-0.8,81.0,26.99,28.15
96,7,8,960708,7.97,-154.99,-5.7,-5.0,82.2,27.1,28.24
96,7,9,960709,7.97,-155.0,-6.8,-3.0,82.2,27.46,28.18
96,7,10,960710,7.97,-154.99,-6.3,-1.2,80.5,27.34,28.18
96,7,11,960711,7.97,-154.99,-4.3,-1.2,83.5,26.75,28.14
96,7,12,960712,7.97,-154.99,-4.3,-5.4,78.8,27.18,28.02
96,7,13,960713,7.98,-154.99,-5.2,-0.6,85.6,26.35,28.05
96,7,14,960714,7.98,-154.99,-6.2,-0.2,81.8,26.71,28.07
96,7,15,960715,7.98,-155.0,-5.3,-2.2,83.5,26.47,28.07
